customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,Contract,PaperlessBilling,MonthlyCharges,TotalCharges,Renew,CampaignName,Actual Profit,CustomerType
5143-EGQFK,Female,1,No,No,10,No,Short term,Yes,29.65,291.4,Yes,Last Campaign,43,Targeted
9833-TGFHX,Male,0,Yes,Yes,42,Yes,Short term,No,97.1,4016.75,No,Last Campaign,-7,Targeted
8387-UGUSU,Female,0,Yes,Yes,15,Yes,Short term,No,20.05,284.3,No,Last Campaign,-7,Targeted
5365-LLFYV,Female,0,No,No,2,Yes,Short term,Yes,45.85,105.6,No,Last Campaign,-7,Targeted
1565-RHDJD,Female,0,No,Yes,4,Yes,Short term,No,84.05,333.55,Yes,Last Campaign,43,Targeted
1150-WFARN,Female,0,Yes,Yes,67,Yes,Long term,Yes,108.75,7156.2,Yes,Last Campaign,43,Targeted
5995-OIGLP,Male,0,No,No,12,Yes,Short term,No,56.65,654.85,Yes,Last Campaign,43,Targeted
0407-BDJKB,Male,0,Yes,No,60,Yes,Short term,Yes,95.75,5742.9,Yes,Last Campaign,43,Targeted
2947-DOMLJ,Male,0,No,Yes,1,Yes,Short term,No,50.6,50.6,Yes,Last Campaign,43,Targeted
8309-IEYJD,Female,1,No,No,1,Yes,Short term,Yes,70.6,70.6,No,Last Campaign,-7,Targeted
3900-AQPHZ,Female,0,No,No,1,Yes,Short term,No,19.9,19.9,Yes,Last Campaign,43,Targeted
4544-RXFMG,Male,0,Yes,Yes,8,Yes,Short term,Yes,43.45,345.5,No,Last Campaign,-7,Targeted
1447-GIQMR,Male,0,Yes,No,1,Yes,Short term,Yes,69.15,69.15,Yes,Last Campaign,43,Targeted
2346-LOCWC,Female,0,Yes,Yes,58,Yes,Long term,No,20.5,1191.4,No,Last Campaign,-7,Targeted
5172-RKOCB,Male,0,Yes,No,72,Yes,Long term,Yes,108.95,7875,No,Last Campaign,-7,Targeted
1010-DIAUQ,Male,0,No,No,5,Yes,Short term,No,96.5,492.55,Yes,Last Campaign,43,Targeted
5520-FVEWJ,Female,0,Yes,Yes,12,Yes,Short term,Yes,84.5,916.9,Yes,Last Campaign,43,Targeted
0958-YHXGP,Female,0,No,No,7,Yes,Short term,Yes,69.9,497.3,No,Last Campaign,-7,Targeted
2135-RXIHG,Male,0,No,No,1,Yes,Short term,Yes,45.65,45.65,Yes,Last Campaign,43,Targeted
6981-TDRFT,Male,0,Yes,Yes,44,No,Short term,Yes,54.3,2317.1,No,Last Campaign,-7,Targeted
5751-USDBL,Male,0,Yes,Yes,46,Yes,Long term,No,81,3846.35,No,Last Campaign,-7,Targeted
0111-KLBQG,Male,1,Yes,Yes,32,Yes,Short term,Yes,93.95,2861.45,No,Last Campaign,-7,Targeted
2676-ISHSF,Male,0,No,No,1,Yes,Short term,No,20.3,20.3,No,Last Campaign,-7,Targeted
3902-FOIGH,Male,1,Yes,No,12,Yes,Short term,Yes,101.35,1218.55,Yes,Last Campaign,43,Targeted
2382-BCKQJ,Female,0,No,Yes,62,Yes,Short term,Yes,100.15,6413.65,Yes,Last Campaign,43,Targeted
0191-ZHSKZ,Male,1,No,No,30,Yes,Short term,Yes,74.75,2111.3,No,Last Campaign,-7,Targeted
0362-RAOQO,Female,0,No,No,40,Yes,Long term,No,19.65,830.25,No,Last Campaign,-7,Targeted
4282-ACRXS,Male,1,Yes,No,38,No,Short term,Yes,24.85,955.75,No,Last Campaign,-7,Targeted
9223-UCPVT,Female,0,No,No,1,Yes,Short term,No,94.4,94.4,Yes,Last Campaign,43,Targeted
1600-DILPE,Female,0,No,No,12,Yes,Short term,Yes,45,524.35,No,Last Campaign,-7,Targeted
0810-BDHAW,Female,0,Yes,Yes,24,Yes,Short term,No,78.4,1832.4,No,Last Campaign,-7,Targeted
5334-AFQJB,Male,1,No,No,72,Yes,Long term,Yes,25.1,1789.9,No,Last Campaign,-7,Targeted
0641-EVBOJ,Male,0,No,No,3,Yes,Short term,Yes,82.3,214.4,No,Last Campaign,-7,Targeted
8015-IHCGW,Female,0,Yes,Yes,72,Yes,Long term,Yes,115.5,8425.15,No,Last Campaign,-7,Targeted
8746-OQQRW,Male,0,No,No,4,Yes,Short term,No,25.25,101.9,No,Last Campaign,-7,Targeted
3370-HXOPH,Female,0,No,No,3,Yes,Short term,No,76.1,257.6,No,Last Campaign,-7,Targeted
2722-JMONI,Female,1,Yes,No,1,Yes,Short term,Yes,49.55,49.55,Yes,Last Campaign,43,Targeted
8111-BKVDS,Female,0,No,No,10,No,Short term,No,40.7,449.3,No,Last Campaign,-7,Targeted
3411-WLRSQ,Female,1,Yes,No,3,Yes,Short term,Yes,74.6,239.05,No,Last Campaign,-7,Targeted
8316-BBQAY,Female,0,No,No,65,No,Long term,No,59.95,3921.1,No,Last Campaign,-7,Targeted
2150-OEGBV,Male,0,No,No,27,Yes,Short term,No,20.1,562.6,No,Last Campaign,-7,Targeted
3551-HUAZH,Male,1,No,No,1,Yes,Short term,Yes,74.4,74.4,Yes,Last Campaign,43,Targeted
5968-VXZLG,Male,0,No,No,2,Yes,Short term,Yes,46.6,87.9,No,Last Campaign,-7,Targeted
3070-BDOQC,Female,0,No,No,60,Yes,Long term,Yes,99.65,5941.05,No,Last Campaign,-7,Targeted
2821-WARNZ,Female,0,No,Yes,49,Yes,Short term,No,19.45,921.3,No,Last Campaign,-7,Targeted
2108-XWMPY,Male,0,No,No,3,No,Short term,Yes,35.45,106.85,Yes,Last Campaign,43,Targeted
8194-PEEBY,Female,0,Yes,Yes,24,Yes,Short term,No,19.9,533.5,No,Last Campaign,-7,Targeted
1832-PEUTS,Male,0,Yes,Yes,62,Yes,Long term,Yes,89.1,5411.65,No,Last Campaign,-7,Targeted
2685-SREOM,Female,0,Yes,Yes,25,Yes,Short term,Yes,89.1,2368.4,Yes,Last Campaign,43,Targeted
2657-VPXTA,Female,0,Yes,Yes,10,Yes,Short term,Yes,88.85,929.45,No,Last Campaign,-7,Targeted
5067-WJEUN,Male,0,Yes,Yes,67,Yes,Long term,Yes,54.2,3838.2,No,Last Campaign,-7,Targeted
2205-YMZZJ,Male,1,No,No,7,Yes,Short term,Yes,84.8,546.95,Yes,Last Campaign,43,Targeted
1480-BKXGA,Male,1,Yes,No,72,Yes,Long term,Yes,116.05,8404.9,No,Last Campaign,-7,Targeted
4648-YPBTM,Male,0,No,No,53,Yes,Long term,Yes,73.9,3958.25,No,Last Campaign,-7,Targeted
3097-NQYSN,Male,1,Yes,No,2,Yes,Short term,Yes,86.85,156.35,Yes,Last Campaign,43,Targeted
5245-VDBUR,Female,0,Yes,No,52,No,Short term,No,35.45,1958.95,No,Last Campaign,-7,Targeted
8468-FZTOE,Female,0,Yes,Yes,72,Yes,Long term,Yes,74.35,5237.4,No,Last Campaign,-7,Targeted
1051-GEJLJ,Female,0,No,No,2,Yes,Short term,No,19.5,27.55,No,Last Campaign,-7,Targeted
5753-QQWPW,Female,0,No,No,28,Yes,Short term,Yes,59.9,1654.7,No,Last Campaign,-7,Targeted
9339-FIIJL,Male,0,Yes,No,72,Yes,Long term,No,85.95,6151.9,No,Last Campaign,-7,Targeted
1534-OULXE,Female,0,Yes,Yes,61,Yes,Short term,Yes,49.7,2961.4,No,Last Campaign,-7,Targeted
3902-MIVLE,Male,0,Yes,Yes,63,Yes,Long term,No,75.7,4676.7,No,Last Campaign,-7,Targeted
4237-RLAQD,Male,0,No,No,1,Yes,Short term,Yes,45.85,45.85,Yes,Last Campaign,43,Targeted
1208-DNHLN,Male,0,Yes,Yes,23,Yes,Short term,Yes,48.35,1067.15,Yes,Last Campaign,43,Targeted
0704-VCUMB,Female,0,Yes,No,61,Yes,Long term,No,20.25,1278.8,No,Last Campaign,-7,Targeted
2550-QHZGP,Male,0,No,No,7,Yes,Short term,No,19.5,128.6,No,Last Campaign,-7,Targeted
7817-OMJNA,Male,0,No,No,14,Yes,Short term,No,20.4,275.7,No,Last Campaign,-7,Targeted
2811-POVEX,Female,1,Yes,Yes,23,Yes,Short term,Yes,88.45,2130.55,No,Last Campaign,-7,Targeted
9940-HPQPG,Female,0,Yes,No,9,Yes,Short term,No,91.75,865.8,Yes,Last Campaign,43,Targeted
2012-NWRPA,Female,1,Yes,No,11,Yes,Short term,Yes,99.55,1131.2,Yes,Last Campaign,43,Targeted
0281-CNTZX,Male,0,Yes,No,63,Yes,Long term,Yes,19.95,1234.8,No,Last Campaign,-7,Targeted
3440-JPSCL,Female,0,No,No,6,Yes,Short term,Yes,99.95,547.65,Yes,Last Campaign,43,Targeted
4178-EGMON,Male,0,Yes,No,70,Yes,Long term,Yes,88,5986.45,No,Last Campaign,-7,Targeted
2373-NTKOD,Male,0,No,No,8,Yes,Short term,Yes,66.25,546.45,No,Last Campaign,-7,Targeted
4538-WNTMJ,Female,0,Yes,Yes,46,Yes,Short term,No,24.95,1165.9,No,Last Campaign,-7,Targeted
1345-GKDZZ,Male,0,No,Yes,6,Yes,Short term,No,19.55,128.6,No,Last Campaign,-7,Targeted
8883-ANODQ,Female,0,Yes,Yes,68,Yes,Long term,Yes,84.4,5746.75,No,Last Campaign,-7,Targeted
1488-SYSFC,Male,0,Yes,Yes,31,Yes,Short term,Yes,20.65,702.05,No,Last Campaign,-7,Targeted
5876-QMYLD,Female,0,Yes,Yes,23,Yes,Short term,No,20.05,415.1,No,Last Campaign,-7,Targeted
3908-BLSYF,Female,0,No,No,6,Yes,Short term,No,83.9,497.55,Yes,Last Campaign,43,Targeted
4317-VTEOA,Male,0,No,No,1,Yes,Short term,Yes,50.75,50.75,Yes,Last Campaign,43,Targeted
3422-GALYP,Male,0,No,No,2,Yes,Short term,Yes,79.45,145.15,No,Last Campaign,-7,Targeted
5461-QKNTN,Male,1,Yes,No,43,Yes,Short term,Yes,94.3,3953.15,No,Last Campaign,-7,Targeted
5149-CUZUJ,Male,0,Yes,Yes,28,Yes,Short term,No,92.9,2768.35,No,Last Campaign,-7,Targeted
9614-RMGHA,Male,0,Yes,No,65,Yes,Short term,Yes,91.85,5940.85,Yes,Last Campaign,43,Targeted
5076-YVXCM,Male,0,No,No,51,Yes,Short term,No,83.4,4149.45,No,Last Campaign,-7,Targeted
5054-IEXZT,Male,0,No,Yes,1,Yes,Short term,Yes,75.35,75.35,Yes,Last Campaign,43,Targeted
3594-BDSOA,Female,0,Yes,No,24,Yes,Short term,No,20.4,482.8,No,Last Campaign,-7,Targeted
7623-TRNQN,Male,0,No,Yes,1,Yes,Short term,Yes,49.9,49.9,Yes,Last Campaign,43,Targeted
8821-KVZKQ,Female,0,Yes,Yes,70,No,Short term,Yes,58.4,4113.15,No,Last Campaign,-7,Targeted
1596-BBVTG,Male,0,No,No,35,Yes,Short term,No,75.35,2636.05,Yes,Last Campaign,43,Targeted
4702-HDRKD,Male,0,No,No,67,No,Short term,Yes,49.35,3321.35,No,Last Campaign,-7,Targeted
1501-SGHBW,Male,0,No,No,2,Yes,Short term,No,45.85,81,Yes,Last Campaign,43,Targeted
0422-OHQHQ,Female,0,Yes,Yes,15,Yes,Short term,No,20.55,295.95,No,Last Campaign,-7,Targeted
5201-CBWYG,Male,0,Yes,Yes,62,Yes,Short term,No,24.8,1476.25,No,Last Campaign,-7,Targeted
5286-YHCVC,Male,0,Yes,No,72,Yes,Long term,Yes,104.8,7470.1,No,Last Campaign,-7,Targeted
8469-SNFFH,Male,0,Yes,No,70,Yes,Short term,No,79.4,5528.9,No,Last Campaign,-7,Targeted
9732-KPKBW,Male,0,No,No,1,Yes,Short term,Yes,53.95,53.95,Yes,Last Campaign,43,Targeted
9357-UJRUN,Male,0,Yes,No,24,Yes,Short term,Yes,58.35,1346.9,No,Last Campaign,-7,Targeted
5846-QFDFI,Female,0,Yes,Yes,33,Yes,Short term,No,88.6,2888.7,No,Last Campaign,-7,Targeted
0722-SVSFK,Female,0,No,No,7,Yes,Short term,Yes,100.4,715,No,Last Campaign,-7,Targeted
0947-IDHRQ,Female,0,No,No,7,Yes,Short term,Yes,80.3,526.7,Yes,Last Campaign,43,Targeted
9903-LYSAB,Male,0,Yes,No,18,Yes,Short term,Yes,73.15,1305.95,No,Last Campaign,-7,Targeted
3156-QLHBO,Male,0,No,Yes,2,Yes,Short term,No,19.25,48.35,No,Last Campaign,-7,Targeted
5321-NTRKC,Male,0,Yes,Yes,66,Yes,Long term,No,79.85,5234.95,No,Last Campaign,-7,Targeted
1087-UDSIH,Female,0,No,No,3,Yes,Short term,Yes,19.6,59.75,Yes,Last Campaign,43,Targeted
7399-QHBJS,Female,0,Yes,Yes,72,Yes,Long term,No,66.75,4760.3,No,Last Campaign,-7,Targeted
0749-IRGQE,Female,1,Yes,No,13,No,Short term,No,45.3,528.45,No,Last Campaign,-7,Targeted
4654-ULTTN,Male,0,Yes,No,70,Yes,Long term,Yes,74.8,5315.8,No,Last Campaign,-7,Targeted
9715-WZCLW,Male,0,Yes,Yes,71,Yes,Long term,Yes,97.2,6910.3,No,Last Campaign,-7,Targeted
6681-ZSEXG,Male,0,Yes,No,56,Yes,Long term,No,59.5,3389.25,No,Last Campaign,-7,Targeted
9025-AOMKI,Female,0,No,No,6,Yes,Short term,Yes,93.55,536.4,Yes,Last Campaign,43,Targeted
5077-DXTCG,Female,0,No,No,1,Yes,Short term,Yes,45.3,45.3,Yes,Last Campaign,43,Targeted
4012-ZTHBR,Female,0,Yes,Yes,21,Yes,Short term,Yes,44.95,926.25,No,Last Campaign,-7,Targeted
7683-CBDKJ,Male,0,Yes,Yes,14,Yes,Short term,Yes,65.45,937.6,Yes,Last Campaign,43,Targeted
0708-LGSMF,Male,0,Yes,No,13,Yes,Short term,Yes,65.85,902.25,No,Last Campaign,-7,Targeted
5519-NPHVG,Female,0,No,No,12,Yes,Short term,Yes,94.2,1046.1,Yes,Last Campaign,43,Targeted
6908-VVYHM,Male,0,Yes,No,65,Yes,Short term,Yes,90.65,5931,No,Last Campaign,-7,Targeted
0215-BQKGS,Male,0,No,No,30,Yes,Short term,Yes,84.3,2438.6,No,Last Campaign,-7,Targeted
7777-UNYHB,Female,0,Yes,Yes,12,Yes,Short term,Yes,20.1,232.4,No,Last Campaign,-7,Targeted
0248-PGHBZ,Female,1,No,No,67,Yes,Long term,Yes,92.45,6140.85,No,Last Campaign,-7,Targeted
2626-URJFX,Male,0,Yes,Yes,4,Yes,Short term,Yes,50.9,225.6,Yes,Last Campaign,43,Targeted
9058-HRZSV,Female,1,Yes,No,65,Yes,Short term,No,94.4,6126.15,No,Last Campaign,-7,Targeted
3716-LRGXK,Male,0,Yes,No,60,Yes,Long term,No,101.15,6067.4,No,Last Campaign,-7,Targeted
2568-OIADY,Female,0,Yes,No,37,Yes,Short term,Yes,99.5,3762,Yes,Last Campaign,43,Targeted
7606-BPHHN,Male,0,No,No,72,Yes,Long term,Yes,19.8,1468.75,No,Last Campaign,-7,Targeted
3606-TWKGI,Male,1,No,No,13,Yes,Short term,Yes,106.9,1364.3,Yes,Last Campaign,43,Targeted
4007-NHVHI,Female,1,No,No,56,Yes,Short term,Yes,96.85,5219.65,No,Last Campaign,-7,Targeted
4807-IZYOZ,Female,0,No,No,51,Yes,Long term,No,20.65,1020.75,No,Last Campaign,-7,Targeted
5935-FCCNB,Female,1,No,No,17,Yes,Short term,Yes,94.2,1608.15,No,Last Campaign,-7,Targeted
2333-KWEWW,Male,0,No,No,18,Yes,Long term,No,20.05,388.6,No,Last Campaign,-7,Targeted
3765-JXVKY,Female,0,No,No,1,Yes,Short term,Yes,74.7,74.7,Yes,Last Campaign,43,Targeted
2927-QRRQV,Male,0,Yes,No,46,Yes,Short term,Yes,94.65,4312.5,No,Last Campaign,-7,Targeted
0968-GSIKN,Female,0,No,No,1,Yes,Short term,Yes,70.8,70.8,Yes,Last Campaign,43,Targeted
0422-UXFAP,Female,0,Yes,No,51,Yes,Short term,Yes,98.85,4947.55,No,Last Campaign,-7,Targeted
9327-QSDED,Male,0,No,No,8,Yes,Short term,No,43.55,335.4,No,Last Campaign,-7,Targeted
7841-FCRQD,Female,0,Yes,No,33,Yes,Short term,Yes,53.75,1857.3,No,Last Campaign,-7,Targeted
1092-WPIVQ,Female,0,Yes,Yes,18,Yes,Long term,No,25.1,428.45,No,Last Campaign,-7,Targeted
8763-KIAFH,Female,0,Yes,Yes,27,Yes,Short term,Yes,20.55,583.3,No,Last Campaign,-7,Targeted
2898-MRKPI,Male,0,Yes,Yes,68,Yes,Short term,Yes,101.05,6770.5,No,Last Campaign,-7,Targeted
8023-QHAIO,Female,1,Yes,No,56,Yes,Short term,Yes,76.85,4275.75,No,Last Campaign,-7,Targeted
0795-XCCTE,Male,1,No,No,72,Yes,Long term,No,25.4,1809.35,No,Last Campaign,-7,Targeted
2453-SAFNS,Female,1,No,No,54,Yes,Short term,No,72.1,3886.05,No,Last Campaign,-7,Targeted
6598-KELSS,Male,0,No,Yes,50,No,Short term,Yes,43.05,2208.05,No,Last Campaign,-7,Targeted
6257-DTAYD,Male,0,Yes,No,71,Yes,Long term,Yes,104.15,7365.3,No,Last Campaign,-7,Targeted
2672-OJQZP,Female,0,No,No,1,Yes,Short term,No,44.75,44.75,No,Last Campaign,-7,Targeted
1320-HTRDR,Female,0,No,No,3,Yes,Short term,Yes,75.5,220.6,Yes,Last Campaign,43,Targeted
9412-ARGBX,Female,0,No,Yes,48,Yes,Long term,Yes,95.5,4627.85,Yes,Last Campaign,43,Targeted
8634-MPHTR,Male,1,Yes,No,47,Yes,Short term,Yes,100.05,4871.05,Yes,Last Campaign,43,Targeted
1599-EAHXY,Male,0,Yes,Yes,60,Yes,Short term,No,23.95,1506.4,No,Last Campaign,-7,Targeted
2911-IJORQ,Male,0,No,No,37,Yes,Short term,Yes,90.6,3358.65,No,Last Campaign,-7,Targeted
8622-ZLFKO,Female,0,Yes,No,6,Yes,Short term,Yes,90.75,512.25,No,Last Campaign,-7,Targeted
3714-XPXBW,Female,0,No,No,37,Yes,Short term,Yes,78.9,2976.95,No,Last Campaign,-7,Targeted
8062-YBDOE,Male,1,No,No,1,Yes,Short term,Yes,69.65,69.65,Yes,Last Campaign,43,Targeted
5846-ABOBJ,Male,0,Yes,No,71,Yes,Long term,No,24.45,1730.65,No,Last Campaign,-7,Targeted
5188-HGMLP,Male,1,Yes,No,54,Yes,Short term,No,74,3919.15,No,Last Campaign,-7,Targeted
6479-VDGRK,Female,0,Yes,Yes,72,Yes,Long term,No,85.3,6129.2,No,Last Campaign,-7,Targeted
8104-OSKWT,Female,0,No,No,12,Yes,Short term,Yes,79.8,1001.2,No,Last Campaign,-7,Targeted
2667-WYLWJ,Female,0,Yes,Yes,8,Yes,Short term,Yes,19.75,145,Yes,Last Campaign,43,Targeted
1089-HDMKP,Male,1,No,Yes,11,Yes,Short term,Yes,54.55,601.25,No,Last Campaign,-7,Targeted
4570-QHXHL,Female,0,No,No,9,Yes,Short term,Yes,43.75,405.7,No,Last Campaign,-7,Targeted
1689-MRZQR,Male,0,Yes,Yes,34,Yes,Short term,No,78.3,2564.3,Yes,Last Campaign,43,Targeted
8780-YRMTT,Female,0,No,No,66,No,Long term,Yes,47.4,3177.25,No,Last Campaign,-7,Targeted
2096-XOTMO,Female,0,Yes,Yes,16,Yes,Short term,No,19.35,275.9,No,Last Campaign,-7,Targeted
3197-NNYNB,Male,0,No,No,65,Yes,Long term,No,105.1,6631.85,No,Last Campaign,-7,Targeted
5214-CHIWJ,Male,0,No,No,27,Yes,Short term,No,20.3,595.05,No,Last Campaign,-7,Targeted
8118-LSUEL,Male,1,No,No,23,Yes,Short term,Yes,106.4,2483.5,Yes,Last Campaign,43,Targeted
4884-LEVMQ,Male,0,Yes,No,39,Yes,Long term,Yes,20.45,790,No,Last Campaign,-7,Targeted
0847-HGRML,Male,0,No,Yes,62,Yes,Long term,No,20,1250.1,No,Last Campaign,-7,Targeted
0607-DAAHE,Male,0,No,Yes,53,Yes,Long term,No,19.75,1052.35,Yes,Last Campaign,43,Targeted
3230-WYKIR,Male,0,No,No,18,Yes,Short term,Yes,82,1425.45,Yes,Last Campaign,43,Targeted
5828-DWPIL,Male,1,Yes,No,62,Yes,Short term,Yes,89.1,5618.3,No,Last Campaign,-7,Targeted
8715-KKTFG,Female,0,Yes,No,61,Yes,Short term,Yes,103.3,6518.35,No,Last Campaign,-7,Targeted
0877-SDMBN,Female,0,No,No,54,Yes,Short term,Yes,103.95,5639.05,Yes,Last Campaign,43,Targeted
1891-QRQSA,Male,1,Yes,Yes,64,Yes,Long term,Yes,111.6,7099,No,Last Campaign,-7,Targeted
6543-XRMYR,Female,1,No,No,30,Yes,Short term,Yes,99.7,2967.35,Yes,Last Campaign,43,Targeted
6340-DACFT,Female,0,Yes,Yes,50,Yes,Long term,No,20.55,1070.25,No,Last Campaign,-7,Targeted
6807-SIWJI,Male,0,No,No,38,Yes,Short term,Yes,104.85,3887.25,No,Last Campaign,-7,Targeted
7730-CLDSV,Female,0,Yes,Yes,72,Yes,Long term,Yes,98.65,7129.45,No,Last Campaign,-7,Targeted
8111-SLLHI,Male,1,Yes,No,39,Yes,Short term,Yes,105.65,4284.8,Yes,Last Campaign,43,Targeted
0096-FCPUF,Male,0,No,No,30,Yes,Short term,Yes,64.5,1888.45,No,Last Campaign,-7,Targeted
1597-LHYNC,Female,1,No,No,26,Yes,Short term,Yes,95,2497.2,Yes,Last Campaign,43,Targeted
8132-YPVBX,Female,0,No,No,6,Yes,Short term,Yes,85.95,514.6,No,Last Campaign,-7,Targeted
1120-BMWUB,Female,0,No,No,16,Yes,Short term,Yes,53.9,834.15,Yes,Last Campaign,43,Targeted
0743-HRVFF,Female,0,Yes,Yes,51,No,Short term,Yes,56.15,2898.95,No,Last Campaign,-7,Targeted
9254-RBFON,Female,0,Yes,Yes,17,Yes,Short term,No,98.6,1704.95,Yes,Last Campaign,43,Targeted
6372-RFVNS,Female,0,Yes,No,1,Yes,Short term,No,78.8,78.8,Yes,Last Campaign,43,Targeted
6253-WRFHY,Male,0,Yes,Yes,13,Yes,Short term,Yes,64.75,877.35,No,Last Campaign,-7,Targeted
7690-KPNCU,Male,0,Yes,Yes,64,Yes,Short term,Yes,73.05,4688.65,No,Last Campaign,-7,Targeted
7398-LXGYX,Male,0,Yes,No,44,Yes,Short term,Yes,84.8,3626.35,No,Last Campaign,-7,Targeted
9578-FOMUK,Male,0,No,Yes,15,Yes,Short term,Yes,24.8,324.15,No,Last Campaign,-7,Targeted
7665-NKLAV,Female,0,Yes,Yes,36,No,Long term,No,40.65,1547.35,No,Last Campaign,-7,Targeted
9725-SCPZG,Male,0,No,Yes,1,Yes,Short term,Yes,90.85,90.85,Yes,Last Campaign,43,Targeted
3509-GWQGF,Male,1,No,No,24,Yes,Short term,No,70,1732.6,No,Last Campaign,-7,Targeted
7114-AEOZE,Female,0,No,No,60,Yes,Long term,No,19.85,1128.1,No,Last Campaign,-7,Targeted
5095-AESKG,Female,0,Yes,No,3,Yes,Short term,Yes,91.5,242.95,Yes,Last Campaign,43,Targeted
3422-LYEPQ,Male,0,Yes,Yes,1,Yes,Short term,Yes,71,71,Yes,Last Campaign,43,Targeted
9906-NHHVC,Female,1,No,No,65,No,Long term,Yes,53.5,3517.9,No,Last Campaign,-7,Targeted
3011-WQKSZ,Male,0,No,Yes,19,Yes,Short term,Yes,20,377.55,No,Last Campaign,-7,Targeted
9824-QCJPK,Male,0,Yes,No,36,Yes,Short term,No,20,666.75,No,Last Campaign,-7,Targeted
7317-GGVPB,Male,0,Yes,No,71,Yes,Long term,Yes,108.6,7690.9,Yes,Last Campaign,43,Targeted
7932-WPTDS,Female,1,Yes,No,1,No,Short term,Yes,24.8,24.8,Yes,Last Campaign,43,Targeted
7112-OPOTK,Male,0,No,No,33,Yes,Short term,No,68.25,2171.15,Yes,Last Campaign,43,Targeted
7688-AWMDX,Male,0,Yes,No,71,Yes,Long term,No,54.5,3778.2,No,Last Campaign,-7,Targeted
8474-UMLNT,Female,0,No,No,13,Yes,Short term,No,67.8,842.25,No,Last Campaign,-7,Targeted
1627-AFWVJ,Female,0,No,No,29,Yes,Long term,No,19.4,554.25,No,Last Campaign,-7,Targeted
4931-TRZWN,Female,0,No,No,13,Yes,Short term,Yes,71.95,923.85,No,Last Campaign,-7,Targeted
6861-XWTWQ,Male,1,Yes,No,7,Yes,Short term,Yes,99.25,665.45,Yes,Last Campaign,43,Targeted
1171-TYKUR,Male,0,Yes,No,47,Yes,Short term,No,25.4,1139.2,No,Last Campaign,-7,Targeted
9526-JAWYF,Male,0,No,No,26,Yes,Short term,No,89.8,2335.3,Yes,Last Campaign,43,Targeted
2410-CIYFZ,Male,0,No,Yes,2,Yes,Short term,No,20.4,42.9,No,Last Campaign,-7,Targeted
5261-QSHQM,Female,0,No,No,4,No,Short term,Yes,24.45,86.6,Yes,Last Campaign,43,Targeted
9541-PWTWO,Female,0,No,No,52,Yes,Long term,Yes,80.95,4233.95,No,Last Campaign,-7,Targeted
1389-CXMLU,Male,1,No,No,3,Yes,Short term,No,91.05,289.1,Yes,Last Campaign,43,Targeted
8920-NAVAY,Male,1,No,No,62,Yes,Short term,Yes,110.75,7053.35,No,Last Campaign,-7,Targeted
5678-VFNEQ,Female,0,Yes,No,71,Yes,Short term,Yes,104.1,7412.25,No,Last Campaign,-7,Targeted
3506-OVLKD,Male,0,No,No,35,Yes,Short term,No,26.2,954.9,No,Last Campaign,-7,Targeted
2019-HDCZY,Male,0,Yes,No,63,Yes,Long term,No,102.6,6296.75,No,Last Campaign,-7,Targeted
6048-UWKAL,Female,1,Yes,No,69,Yes,Long term,No,105.4,6998.95,No,Last Campaign,-7,Targeted
1910-FMXJM,Female,0,Yes,No,36,Yes,Short term,No,80.4,2937.65,No,Last Campaign,-7,Targeted
8751-EDEKA,Female,0,Yes,No,28,Yes,Short term,No,89.9,2433.5,No,Last Campaign,-7,Targeted
3721-WKIIL,Female,0,No,No,27,Yes,Long term,Yes,19.6,561.15,No,Last Campaign,-7,Targeted
3511-BFTJW,Male,0,Yes,Yes,72,No,Long term,No,38.5,2763,No,Last Campaign,-7,Targeted
8612-GXIDD,Male,0,Yes,Yes,12,Yes,Long term,Yes,25.4,313,No,Last Campaign,-7,Targeted
7754-IXRMC,Female,0,No,No,1,Yes,Short term,No,45.35,45.35,No,Last Campaign,-7,Targeted
5626-MGTUK,Female,0,No,No,20,Yes,Short term,Yes,89.1,1879.25,No,Last Campaign,-7,Targeted
4836-WNFNO,Female,0,Yes,No,72,Yes,Long term,No,25,1849.2,No,Last Campaign,-7,Targeted
6034-YMTOB,Female,0,No,No,5,Yes,Short term,Yes,75.65,399.45,No,Last Campaign,-7,Targeted
1696-MZVAU,Male,0,Yes,Yes,39,No,Short term,Yes,25.25,947.75,No,Last Campaign,-7,Targeted
6907-FLBER,Male,0,No,No,1,Yes,Short term,No,54.3,54.3,No,Last Campaign,-7,Targeted
0872-NXJYS,Female,0,No,No,9,Yes,Short term,Yes,79.55,723.4,Yes,Last Campaign,43,Targeted
3146-MSEGF,Female,1,Yes,Yes,72,Yes,Long term,Yes,88.05,6425.65,No,Last Campaign,-7,Targeted
0661-KQHNK,Female,0,Yes,Yes,6,Yes,Short term,No,19,105.5,No,Last Campaign,-7,Targeted
6711-VTNRE,Female,0,No,No,36,Yes,Short term,Yes,87.55,3078.1,Yes,Last Campaign,43,Targeted
8779-QRDMV,Male,1,No,No,1,No,Short term,Yes,39.65,39.65,Yes,Last Campaign,43,Targeted
7047-YXDMZ,Male,0,No,No,21,Yes,Short term,No,20,417.7,No,Last Campaign,-7,Targeted
6901-GOGZG,Male,0,No,Yes,60,Yes,Long term,Yes,84.95,4984.85,No,Last Campaign,-7,Targeted
0654-PQKDW,Female,0,Yes,Yes,62,Yes,Short term,Yes,70.75,4263.45,No,Last Campaign,-7,Targeted
